audio_file,text,full_audio_path,translated_text
8297-275155-0004,WITH HIS OWN SUSPICIONS STEADILY CONTRADICTING HIM HE ARRIVED AT THE HOTEL OBSTINATELY BELIEVING THAT THE CHARMING WIDOW WOULD PROVE TO BE A STRANGER,/content/audios/8297-275155-0004.flac," With his own suspicions steadily contradicting him, he arrived at the hotel, obstinately believing that the charming widow would prove to be a stranger."
8297-275155-0005,MISSUS NORMAN AND HER LITTLE DAUGHTER WERE OUT DRIVING WITH A FRIEND AND WERE EXPECTED TO RETURN IN GOOD TIME FOR DINNER,/content/audios/8297-275155-0005.flac," Mrs. Norman and her little daughter were out driving with a friend, and were expected to return in good time for dinner."
8297-275155-0006,MISSUS PRESTY WAS AT HOME SHE WAS REPORTED TO BE IN THE GARDEN OF THE HOTEL,/content/audios/8297-275155-0006.flac, Mrs. Presty was at home. She was reported to be in the garden of the hotel.
8297-275155-0007,HOW NICE OF YOU TO COME SO SOON SHE BEGAN,/content/audios/8297-275155-0007.flac," How nice of you to come so soon, she began."
8297-275155-0008,SHE ADDED LOOKING AT HIM SUSPICIOUSLY,/content/audios/8297-275155-0008.flac," She added, looking at him suspiciously."
8297-275155-0009,BUT YOU OUGHT TO HAVE KNOWN THAT WE ARE ONLY HALF AN HOUR BEHIND YOU AT SYDENHAM IN THE MATTER OF NEWS,/content/audios/8297-275155-0009.flac, But you ought to have known that we are only half an hour behind you at Sidenham in the matter of news.
8297-275155-0010,THE REPORT IS PREMATURE MY GOOD FRIEND,/content/audios/8297-275155-0010.flac," The report is premature, my good friend."
8297-275155-0011,BUT IF THESE NEWSPAPER PEOPLE WAITED TO FIND OUT WHETHER A REPORT IS TRUE OR FALSE HOW MUCH GOSSIP WOULD SOCIETY GET IN ITS FAVORITE NEWSPAPERS,/content/audios/8297-275155-0011.flac," But if these newspaper people waited to find out whether a report is true or false, how much gossip would society get in its favorite newspapers?"
8297-275155-0012,YOU ARE TO UNDERSTAND THAT CATHERINE IS A WIDOW,/content/audios/8297-275155-0012.flac, You are to understand that Catherine is a widow.
8297-275155-0013,SIT DOWN SAID MISSUS PRESTY,/content/audios/8297-275155-0013.flac," Sit down, said Mrs. Presti."
8297-275155-0014,YOU SHALL HEAR HOW MY DIVORCED DAUGHTER AND MY POOR LITTLE GRANDCHILD WERE TREATED AT SANDYSEAL AFTER YOU LEFT US,/content/audios/8297-275155-0014.flac, You shall hear how my divorce daughter and my poor little grandchild were treated at Sandy's seal after you left us.
8297-275155-0015,YOU WOULD HAVE SEEN HER PINING FOR THE COMPANY OF OTHER CHILDREN AND WOULD HAVE HAD NO MERCY ON HER,/content/audios/8297-275155-0015.flac, You would have seen her pining for the company of other children and would have had no mercy on her.
8297-275155-0016,HE WAS INTRODUCED TO MISSUS NORMAN AND TO MISSUS NORMAN'S LITTLE GIRL AND WE WERE ALL CHARMED WITH HIM,/content/audios/8297-275155-0016.flac," He was introduced to Mrs. Norman and to Mrs. Norman's little girl, and we were all charmed with him."
8297-275155-0017,WHEN HE AND I HAPPENED TO BE LEFT TOGETHER HE NATURALLY WONDERED AFTER HAVING SEEN THE BEAUTIFUL WIFE WHERE THE LUCKY HUSBAND MIGHT BE,/content/audios/8297-275155-0017.flac," When he and I happen to be left together, he naturally wondered, after having seen the beautiful wife, where the lucky husband might be."
8297-275155-0018,AND THE CAPTAIN OF COURSE CONCLUDED AFTER HAVING BEEN INTRODUCED TO KITTY THAT MISSUS NORMAN WAS A WIDOW,/content/audios/8297-275155-0018.flac," and the captain, of course, concluded, after having been introduced to Kitty, that Mrs. Norman was a widow."
8297-275155-0019,WORSE STORIES HAVE BEEN PRINTED I DO ASSURE YOU WORSE STORIES HAVE BEEN PRINTED,/content/audios/8297-275155-0019.flac, Worst stories have been printed. I do assure you worst stories have been printed.
8297-275155-0020,BEFORE I CONSENTED TO ANSWER THE CHILD'S INQUIRIES I CAME TO AN UNDERSTANDING WITH HER MOTHER,/content/audios/8297-275155-0020.flac," Before I consented to answer the child's inquiries, I came to an understanding with her mother."
8297-275155-0021,HONESTLY,/content/audios/8297-275155-0021.flac, Honestly.
8297-275155-0022,AFTER THAT I HAD HER MOTHER'S AUTHORITY FOR TELLING KITTY THAT SHE WOULD NEVER SEE HER FATHER AGAIN,/content/audios/8297-275155-0022.flac," After that, I had her mother's authority for telling Kitty that she would never see her father again."
8297-275155-0023,SHE ASKED DIRECTLY IF HER FATHER WAS DEAD,/content/audios/8297-275155-0023.flac, She asked directly if her father was dead.
8297-275155-0024,THAT WILL DO MISSUS PRESTY YOUR DEFENSE IS THOROUGHLY WORTHY OF YOUR CONDUCT IN ALL OTHER RESPECTS,/content/audios/8297-275155-0024.flac," That will do Mrs. Presti, your defense is thoroughly worthy of your conduct in all other respects."
8297-275155-0025,RANDAL PASSED THIS OVER WITHOUT NOTICE,/content/audios/8297-275155-0025.flac, Randall passed this over without notice.
8297-275155-0026,A VERY WISE DECISION SHE REMARKED,/content/audios/8297-275155-0026.flac, A very wise decision she remarked.
8297-275155-0027,HAVE YOU ANY MESSAGE FOR CAPTAIN BENNYDECK,/content/audios/8297-275155-0027.flac, Have you any message for Captain Benny Dick?
8297-275155-0028,NOT AT THE HOTEL JUST NOW,/content/audios/8297-275155-0028.flac," Not at the hotel, just now."
8297-275155-0029,IT WAS A RELIEF TO RANDAL IN THE PRESENT STATE OF CATHERINE'S RELATIONS TOWARD BENNYDECK TO RETURN TO LONDON WITHOUT HAVING SEEN HIS FRIEND,/content/audios/8297-275155-0029.flac," It was a relief to Randall in the present state of Catherine's relations toward Benedict, to return to London without having seen his friend."
8297-275155-0030,GOOD BY DEAR RANDAL,/content/audios/8297-275155-0030.flac," Goodbye, dear Randall."
8297-275155-0031,ARRIVED AT THE STATION RANDAL FOUND THAT HE MUST WAIT FOR THE TRAIN,/content/audios/8297-275155-0031.flac," Arrived at the station, Randall found that he must wait for the train."
8297-275155-0032,WHILE HE WAS WALKING UP AND DOWN THE PLATFORM WITH A MIND DOUBLY DISTRESSED BY ANXIETY ABOUT HIS BROTHER AND ANXIETY ABOUT SYDNEY THE TRAIN FROM LONDON CAME IN,/content/audios/8297-275155-0032.flac," While he was walking up and down the platform, with a mind doubly distressed by anxiety about his brother and anxiety about Sydney, the train from London came in."
8297-275156-0000,WHAT ARE YOU DOING HERE HE ASKED,/content/audios/8297-275156-0000.flac, What are you doing here? He asked.
8297-275156-0001,YOU HAVE BEEN TO THE HOTEL HE BURST OUT YOU HAVE SEEN CATHERINE,/content/audios/8297-275156-0001.flac," You have been to the hotel, he burst out. You have seen Catherine?"
8297-275156-0002,WE HAVE BOTH SEEN THE SAME NEWSPAPER OF COURSE AND YOU HAVE BEEN THE FIRST TO CLEAR THE THING UP THAT'S IT ISN'T IT,/content/audios/8297-275156-0002.flac," We have both seen the same newspaper, of course, and you have been the first to clear the thing up. That's it, isn't it?"
8297-275156-0003,NOT SATISFIED WITH GOSSIP IN PRIVATE THE GREEDY PUBLIC APPETITE DEVOURS GOSSIP IN PRINT AND WANTS MORE OF IT THAN ANY ONE EDITOR CAN SUPPLY,/content/audios/8297-275156-0003.flac," Not satisfied with Gossipon private, the greedy public appetite devours Gossipon print and wants more of it than any one editor can supply."
8297-275156-0004,SUPPOSING THE REPORT HAD BEEN TRUE,/content/audios/8297-275156-0004.flac, supposing the report had been true.
8297-275156-0005,IN THE MEANTIME AFTER WHAT MISSUS PRESTY HAD CONFESSED THE CRUEL FALSEHOOD WHICH HAD CHECKED POOR KITTY'S NATURAL INQUIRIES RAISED AN INSUPERABLE OBSTACLE TO A MEETING BETWEEN FATHER AND CHILD,/content/audios/8297-275156-0005.flac," In the meantime, after what Mrs. Presty had confessed, the cruel falsehood which had checked poor Kitty's natural inquiries raised an insupporable obstacle to a meeting between father and child."
8297-275156-0006,HE HAD PROMISED TO DO HIS BEST TOWARD PERSUADING CATHERINE TO GRANT SYDNEY AN INTERVIEW,/content/audios/8297-275156-0006.flac, He had promised to do his best toward persuading Catherine to grant Sydney an interview.
8297-275156-0007,EVEN THE CHANCE OF SUCCESSFULLY CONFIDING HER TO BENNYDECK'S PROTECTION HAD LOST SOMETHING OF ITS FAIR PROMISE SINCE RANDAL'S VISIT TO SYDENHAM,/content/audios/8297-275156-0007.flac, Even the chance of successfully confiding her to Benny Dex protection had lost something of its fair promise since Randall's visit to Sidonham.
8297-275156-0008,BE THE RESULTS HOWEVER WHAT THEY MIGHT RANDAL COULD SEE BUT ONE PLAIN COURSE BEFORE HIM NOW,/content/audios/8297-275156-0008.flac," Be the results, however, what they might, Randall could see but one plane course before him now."
8297-275156-0009,CONSIDERATIONS OF DELICACY SEEMED TO FORBID TAKING THIS LIBERTY EVEN WITH AN INTIMATE FRIEND,/content/audios/8297-275156-0009.flac," Considerations of delicacies seem to forbid taking this liberty, even with an intimate friend."
8297-275156-0010,WHAT HAPPIER FUTURE COULD AWAIT HER ESPECIALLY IF SHE JUSTIFIED RANDAL'S PAST EXPERIENCE OF ALL THAT WAS CANDID AND TRUTHFUL IN HER CHARACTER THAN TO BECOME HIS FRIEND'S WIFE,/content/audios/8297-275156-0010.flac," What happier future could await her, especially if she justified Randall's past experience of all that was candid and truthful in her character, then to become his friend's wife?"
8297-275156-0011,SHALL I SAY THAT SHE MAY EXPECT AN EARLY VISIT FROM YOU WHEN I SEE HER TO MORROW,/content/audios/8297-275156-0011.flac, Shall I say that she may expect an early visit from you when I see her tomorrow?
8297-275156-0012,HE ADDED SYDNEY'S ADDRESS IN A POSTSCRIPT AND DISPATCHED HIS LETTER THAT EVENING,/content/audios/8297-275156-0012.flac, He added Sidney's address in a post script and dispatched his letter that evening.
8297-275156-0013,BUT IT MIGHT PERHAPS BE EXCUSABLE TO INFER THAT THE MARRIAGE HAD NOT YET BEEN DECIDED ON AND THAT THE CAPTAIN'S PROPOSALS WERE STILL WAITING FOR CATHERINE'S REPLY,/content/audios/8297-275156-0013.flac," But it might perhaps be excusable to infer that the marriage had not yet been decided on, and that the captain's proposals were still waiting for Catherine's reply."
84-121123-0000,GO DO YOU HEAR,/content/audios/84-121123-0000.flac, Go! Do you hear?
84-121123-0001,BUT IN LESS THAN FIVE MINUTES THE STAIRCASE GROANED BENEATH AN EXTRAORDINARY WEIGHT,/content/audios/84-121123-0001.flac," But in less than five minutes, the staircase groaned beneath an extraordinary weight."
84-121123-0002,AT THIS MOMENT THE WHOLE SOUL OF THE OLD MAN SEEMED CENTRED IN HIS EYES WHICH BECAME BLOODSHOT THE VEINS OF THE THROAT SWELLED HIS CHEEKS AND TEMPLES BECAME PURPLE AS THOUGH HE WAS STRUCK WITH EPILEPSY NOTHING WAS WANTING TO COMPLETE THIS BUT THE UTTERANCE OF A CRY,/content/audios/84-121123-0002.flac," At this moment, the whole soul of the old man seemed centered in his eyes which became bloodshot. The veins of the throat swelled. His cheeks and temples became purple as though he was struck with epilepsy. Nothing was wanting to complete this but the utterance of a cry."
84-121123-0003,AND THE CRY ISSUED FROM HIS PORES IF WE MAY THUS SPEAK A CRY FRIGHTFUL IN ITS SILENCE,/content/audios/84-121123-0003.flac, and the cry issued from his pores if we may thus speak a cry frightful in its silence.
84-121123-0004,D'AVRIGNY RUSHED TOWARDS THE OLD MAN AND MADE HIM INHALE A POWERFUL RESTORATIVE,/content/audios/84-121123-0004.flac, Devani rushed towards the old man and made him inhale a powerful restorative.
84-121123-0005,D'AVRIGNY UNABLE TO BEAR THE SIGHT OF THIS TOUCHING EMOTION TURNED AWAY AND VILLEFORT WITHOUT SEEKING ANY FURTHER EXPLANATION AND ATTRACTED TOWARDS HIM BY THE IRRESISTIBLE MAGNETISM WHICH DRAWS US TOWARDS THOSE WHO HAVE LOVED THE PEOPLE FOR WHOM WE MOURN EXTENDED HIS HAND TOWARDS THE YOUNG MAN,/content/audios/84-121123-0005.flac," Davani, unable to bear the sight of this touching emotion, turned away, and Villafort, without seeking any further explanation, and attracted towards him by the irresistible magnetism which draws us towards those who have loved the people for whom we mourn, extended his hand towards the young man."
84-121123-0006,FOR SOME TIME NOTHING WAS HEARD IN THAT CHAMBER BUT SOBS EXCLAMATIONS AND PRAYERS,/content/audios/84-121123-0006.flac," For some time, nothing was heard in that chamber, but sobbs, exclamation and prayers."
84-121123-0007,WHAT DO YOU MEAN SIR,/content/audios/84-121123-0007.flac," What do you mean, sir?"
84-121123-0008,OH YOU RAVE SIR EXCLAIMED VILLEFORT IN VAIN ENDEAVORING TO ESCAPE THE NET IN WHICH HE WAS TAKEN I RAVE,/content/audios/84-121123-0008.flac," Oh, you rave, sir! Exclaimed Villifort, in vain, endeavoring to escape the net in which he was taken. I rave!"
84-121123-0009,DO YOU KNOW THE ASSASSIN ASKED MORREL,/content/audios/84-121123-0009.flac, Do you know the assassin? Esmeral.
84-121123-0010,NOIRTIER LOOKED UPON MORREL WITH ONE OF THOSE MELANCHOLY SMILES WHICH HAD SO OFTEN MADE VALENTINE HAPPY AND THUS FIXED HIS ATTENTION,/content/audios/84-121123-0010.flac, Nautier looked upon morale with one of those melancholy smiles which had so often made Valentine happy and thus fixed his attention.
84-121123-0011,SAID MORREL SADLY YES REPLIED NOIRTIER,/content/audios/84-121123-0011.flac," said morale sadly. Yes, replied no to A."
84-121123-0012,THE OLD MAN'S EYES REMAINED FIXED ON THE DOOR,/content/audios/84-121123-0012.flac, The old man's eyes remain fixed on the door.
84-121123-0013,ASKED MORREL YES,/content/audios/84-121123-0013.flac, as morale. Yes.
84-121123-0014,MUST I LEAVE ALONE NO,/content/audios/84-121123-0014.flac, Must I leave alone? No.
84-121123-0015,BUT CAN HE UNDERSTAND YOU YES,/content/audios/84-121123-0015.flac, But can he understand you? Yes.
84-121123-0016,GENTLEMEN HE SAID IN A HOARSE VOICE GIVE ME YOUR WORD OF HONOR THAT THIS HORRIBLE SECRET SHALL FOREVER REMAIN BURIED AMONGST OURSELVES THE TWO MEN DREW BACK,/content/audios/84-121123-0016.flac," Gentlemen, he said in a horse voice, give me your word of honor that this horrible secret shell forever remained buried amongst ourselves. The two men drew back."
84-121123-0017,MY FATHER HAS REVEALED THE CULPRIT'S NAME MY FATHER THIRSTS FOR REVENGE AS MUCH AS YOU DO YET EVEN HE CONJURES YOU AS I DO TO KEEP THIS SECRET DO YOU NOT FATHER,/content/audios/84-121123-0017.flac," My father has revealed the culprit's name. My father thirsts for revenge as much as you do, yet even he conjures you as I do to keep this secret. Do you not, father?"
84-121123-0018,MORREL SUFFERED AN EXCLAMATION OF HORROR AND SURPRISE TO ESCAPE HIM,/content/audios/84-121123-0018.flac, Morrell suffered an exclamation of horror and surprised to escape him.
84-121123-0019,THE OLD MAN MADE A SIGN IN THE AFFIRMATIVE,/content/audios/84-121123-0019.flac, The old man made a sign in the affirmative.
84-121123-0020,IT WAS SOMETHING TERRIBLE TO WITNESS THE SILENT AGONY THE MUTE DESPAIR OF NOIRTIER WHOSE TEARS SILENTLY ROLLED DOWN HIS CHEEKS,/content/audios/84-121123-0020.flac," It was something terrible to witness the silent agony, the mute despair of Nautier whose tears silently rolled on his cheeks."
84-121123-0021,BUT HE STOPPED ON THE LANDING HE HAD NOT THE COURAGE TO AGAIN VISIT THE DEATH CHAMBER,/content/audios/84-121123-0021.flac, But he stopped on the landing. He had not the courage to again visit the death chamber.
84-121123-0022,THE TWO DOCTORS THEREFORE ENTERED THE ROOM ALONE,/content/audios/84-121123-0022.flac, The two doctors therefore entered the room alone.
84-121123-0023,NOIRTIER WAS NEAR THE BED PALE MOTIONLESS AND SILENT AS THE CORPSE,/content/audios/84-121123-0023.flac," Nwatiya was near the bed, pale, motionless, and silent as the corpse."
84-121123-0024,THE DISTRICT DOCTOR APPROACHED WITH THE INDIFFERENCE OF A MAN ACCUSTOMED TO SPEND HALF HIS TIME AMONGST THE DEAD HE THEN LIFTED THE SHEET WHICH WAS PLACED OVER THE FACE AND JUST UNCLOSED THE LIPS,/content/audios/84-121123-0024.flac," The district doctor approached with the indifference of a man accustomed to spend half his time amongst the dead. He then lifted the sheet, which was placed over the face, and just unclosed to the lips."
84-121123-0025,THE NEAREST SAID THE DISTRICT DOCTOR IS A GOOD ITALIAN ABBE WHO LIVES NEXT DOOR TO YOU SHALL I CALL ON HIM AS I PASS,/content/audios/84-121123-0025.flac," The nearest, said the district doctor, is a good Italian abay who lives next door to you. Shall I call on him as I pass?"
84-121123-0026,D'AVRIGNY SAID VILLEFORT BE SO KIND I BESEECH YOU AS TO ACCOMPANY THIS GENTLEMAN HERE IS THE KEY OF THE DOOR SO THAT YOU CAN GO IN AND OUT AS YOU PLEASE YOU WILL BRING THE PRIEST WITH YOU AND WILL OBLIGE ME BY INTRODUCING HIM INTO MY CHILD'S ROOM DO YOU WISH TO SEE HIM,/content/audios/84-121123-0026.flac, Daverne said Willefort. Be so kind I would see to you as to accompany this gentleman. Here is the key of the door so that you can go in and out as you please. You will bring the priest with you and will oblige me by introducing him into my child's room. Do you wish to see him?
